"","id","symbol","seqnames","strand","TSS","CAGE_representative_TSS","type"
"2073","ENSG00000142303","ADAMTS10","chr19","-",8675620,8675567,"protein_coding"
"2074","ENSG00000183570","PCBP3","chr21","+",47063608,47063644,"protein_coding"
"2075","ENSG00000165868","HSPA12A","chr10","-",118502085,118502077,"protein_coding"
"2076","ENSG00000057657","PRDM1","chr6","+",106534195,106534211,"protein_coding"
"2077","ENSG00000171992","SYNPO","chr5","+",149980642,150004241,"protein_coding"
"2078","ENSG00000155252","PI4K2A","chr10","+",99400443,99400491,"protein_coding"
"2079","ENSG00000142208","AKT1","chr14","-",105262088,105262085,"protein_coding"
"2080","ENSG00000119787","ATL2","chr2","-",38604427,38604414,"protein_coding"
"2081","ENSG00000109906","ZBTB16","chr11","+",113930315,113930436,"protein_coding"
"2082","ENSG00000163527","STT3B","chr3","+",31574130,31574430,"protein_coding"
"2083","ENSG00000086475","SEPHS1","chr10","-",13390298,13390234,"protein_coding"
"2084","ENSG00000155640","C10orf12","chr10","+",98741041,98741041,"protein_coding"
"2085","ENSG00000081014","AP4E1","chr15","+",51200869,51200904,"protein_coding"
"2086","ENSG00000181472","ZBTB2","chr6","-",151712683,151712694,"protein_coding"
"2087","ENSG00000155744","FAM126B","chr2","-",201936394,201936392,"protein_coding"
"2088","ENSG00000115020","PIKFYVE","chr2","+",209130991,209130979,"protein_coding"
"2089","ENSG00000133704","IPO8","chr12","-",30848920,30848803,"protein_coding"
"2090","ENSG00000111737","RAB35","chr12","-",120555306,120554557,"protein_coding"
"2091","ENSG00000159692","CTBP1","chr4","-",1243741,1242918,"protein_coding"
"2092","ENSG00000179348","GATA2","chr3","-",128212028,128212043,"protein_coding"
"2093","ENSG00000164045","CDC25A","chr3","-",48229892,48229907,"protein_coding"
"2094","ENSG00000172273","HINFP","chr11","+",118992297,118992290,"protein_coding"
"2095","ENSG00000176142","TMEM39A","chr3","-",119187677,119182462,"protein_coding"
"2096","ENSG00000136295","TTYH3","chr7","+",2671585,2671622,"protein_coding"
"2097","ENSG00000068394","GPKOW","chrX","-",48980151,48980085,"protein_coding"
"2098","ENSG00000011009","LYPLA2","chr1","+",24117460,24117675,"protein_coding"
"2099","ENSG00000105767","CADM4","chr19","-",44143991,44143970,"protein_coding"
"2100","ENSG00000177311","ZBTB38","chr3","+",141043055,141121198,"protein_coding"
"2101","ENSG00000113163","COL4A3BP","chr5","-",74807963,74807447,"protein_coding"
"2102","ENSG00000133606","MKRN1","chr7","-",140179369,140179305,"protein_coding"
"2103","ENSG00000148303","RPL7A","chr9","+",136215069,136215073,"protein_coding"
"2104","ENSG00000113083","LOX","chr5","-",121413980,121413954,"protein_coding"
"2105","ENSG00000100906","NFKBIA","chr14","-",35873955,35873955,"protein_coding"
"2106","ENSG00000124493","GRM4","chr6","-",34123399,34113559,"protein_coding"
"2107","ENSG00000127334","DYRK2","chr12","+",68042118,68042540,"protein_coding"
"2108","ENSG00000184117","NIPSNAP1","chr22","-",29977326,29977082,"protein_coding"
"2109","ENSG00000101966","XIAP","chrX","+",122993574,122993903,"protein_coding"
"2110","ENSG00000010404","IDS","chrX","-",148602635,148586836,"protein_coding"
"2111","ENSG00000069275","NUCKS1","chr1","-",205719404,205719310,"protein_coding"
"2112","ENSG00000166579","NDEL1","chr17","+",8316449,8339240,"protein_coding"
"2113","ENSG00000165916","PSMC3","chr11","-",47448024,47447801,"protein_coding"
"2114","ENSG00000102078","SLC25A14","chrX","+",129473862,129473893,"protein_coding"
"2115","ENSG00000131724","IL13RA1","chrX","+",117861535,117861571,"protein_coding"
"2116","ENSG00000134760","DSG1","chr18","+",28898052,28898123,"protein_coding"
"2117","ENSG00000166225","FRS2","chr12","+",69864129,69864200,"protein_coding"
"2118","ENSG00000182621","PLCB1","chr20","+",8095100,8112913,"protein_coding"
"2119","ENSG00000179091","CYC1","chr8","+",145149930,145149980,"protein_coding"
"2120","ENSG00000144848","ATG3","chr3","-",112280893,112280782,"protein_coding"
"2121","ENSG00000185896","LAMP1","chr13","+",113951556,113951554,"protein_coding"
"2122","ENSG00000134910","STT3A","chr11","+",125461607,125462762,"protein_coding"
"2123","ENSG00000186479","RGS7BP","chr5","+",63802084,63801853,"protein_coding"
"2124","ENSG00000119314","PTBP3","chr9","-",115095947,115095899,"protein_coding"
"2125","ENSG00000113369","ARRDC3","chr5","-",90679176,90679134,"protein_coding"
"2126","ENSG00000105701","FKBP8","chr19","-",18654887,18654383,"protein_coding"
"2127","ENSG00000135373","EHF","chr11","+",34642640,34642640,"protein_coding"
"2128","ENSG00000146830","GIGYF1","chr7","-",100287071,100287071,"protein_coding"
"2129","ENSG00000089157","RPLP0","chr12","-",120639038,120638910,"protein_coding"
"2130","ENSG00000140538","NTRK3","chr15","-",88799999,88799970,"protein_coding"
"2131","ENSG00000180336","C17orf104","chr17","+",42733772,42733836,"protein_coding"
"2132","ENSG00000090447","TFAP4","chr16","-",4323076,4322884,"protein_coding"
"2133","ENSG00000150990","DHX37","chr12","-",125473668,125473677,"protein_coding"
"2134","ENSG00000163634","THOC7","chr3","-",63849579,63849481,"protein_coding"
"2135","ENSG00000118046","STK11","chr19","+",1177557,1205777,"protein_coding"
"2136","ENSG00000140199","SLC12A6","chr15","-",34630261,34610973,"protein_coding"
"2137","ENSG00000149480","MTA2","chr11","-",62369312,62369337,"protein_coding"
"2138","ENSG00000114631","PODXL2","chr3","+",127348024,127348044,"protein_coding"
"2139","ENSG00000144635","DYNC1LI1","chr3","-",32612366,32612350,"protein_coding"
"2140","ENSG00000162664","ZNF326","chr1","+",90460671,90460669,"protein_coding"
"2141","ENSG00000198373","WWP2","chr16","+",69796209,69796235,"protein_coding"
"2142","ENSG00000145743","FBXL17","chr5","-",107717799,107717111,"protein_coding"
"2143","ENSG00000150938","CRIM1","chr2","+",36583069,36582921,"protein_coding"
"2144","ENSG00000135821","GLUL","chr1","-",182361341,182360925,"protein_coding"
"2145","ENSG00000163288","GABRB1","chr4","+",46995740,47033592,"protein_coding"
"2146","ENSG00000163249","CCNYL1","chr2","+",208576264,208576364,"protein_coding"
"2147","ENSG00000165416","SUGT1","chr13","+",53226844,53226975,"protein_coding"
"2148","ENSG00000139910","NOVA1","chr14","-",27066960,27067239,"protein_coding"
"2149","ENSG00000138449","SLC40A1","chr2","-",190448484,190445509,"protein_coding"
"2150","ENSG00000196581","AJAP1","chr1","+",4714792,4714669,"protein_coding"
"2151","ENSG00000206579","XKR4","chr8","+",56014949,56014692,"protein_coding"
"2152","ENSG00000118564","FBXL5","chr4","-",15683302,15656973,"protein_coding"
"2153","ENSG00000198815","FOXJ3","chr1","-",42801548,42800903,"protein_coding"
"2154","ENSG00000106617","PRKAG2","chr7","-",151574210,151329319,"protein_coding"
"2155","ENSG00000149571","KIRREL3","chr11","-",126873355,126870666,"protein_coding"
"2156","ENSG00000131899","LLGL1","chr17","+",18128901,18128949,"protein_coding"
"2157","ENSG00000105556","MIER2","chr19","-",344807,344794,"protein_coding"
"2158","ENSG00000167037","SGSM1","chr22","+",25202136,25202203,"protein_coding"
"2159","ENSG00000165194","PCDH19","chrX","-",99665271,99665271,"protein_coding"
"2160","ENSG00000077044","DGKD","chr2","+",234263153,234263149,"protein_coding"
"2161","ENSG00000151834","GABRA2","chr4","-",46477247,46391997,"protein_coding"
"2162","ENSG00000088808","PPP1R13B","chr14","-",104313927,104313912,"protein_coding"
"2163","ENSG00000143401","ANP32E","chr1","-",150208504,150208460,"protein_coding"
"2164","ENSG00000162374","ELAVL4","chr1","+",50513686,50574618,"protein_coding"
"2165","ENSG00000023892","DEF6","chr6","+",35265629,35265595,"protein_coding"
"2166","ENSG00000145687","SSBP2","chr5","-",81047616,81046867,"protein_coding"
"2167","ENSG00000017483","SLC38A5","chrX","-",48328644,48327801,"protein_coding"
"2168","ENSG00000068308","OTUD5","chrX","-",48815648,48814858,"protein_coding"
"2169","ENSG00000065989","PDE4A","chr19","+",10527449,10563608,"protein_coding"
"2170","ENSG00000143437","ARNT","chr1","-",150849244,150849072,"protein_coding"
"2171","ENSG00000133056","PIK3C2B","chr1","-",204463852,204463933,"protein_coding"
"2172","ENSG00000119402","FBXW2","chr9","-",123555690,123555682,"protein_coding"
"2173","ENSG00000112081","SRSF3","chr6","+",36562130,36562139,"protein_coding"
"2174","ENSG00000063180","CA11","chr19","-",49149569,49149327,"protein_coding"
"2175","ENSG00000169744","LDB2","chr4","-",16900432,16900257,"protein_coding"
"2176","ENSG00000078900","TP73","chr1","+",3569084,3569080,"protein_coding"
"2177","ENSG00000037637","FBXO42","chr1","-",16678949,16678968,"protein_coding"
"2178","ENSG00000143373","ZNF687","chr1","+",151254094,151254775,"protein_coding"
"2179","ENSG00000176390","CRLF3","chr17","-",29151794,29151710,"protein_coding"
"2180","ENSG00000131462","TUBG1","chr17","+",40761694,40761704,"protein_coding"
"2181","ENSG00000112655","PTK7","chr6","+",43044006,43044052,"protein_coding"
"2182","ENSG00000120586","MRC1","chr10","+",18098352,18098352,"protein_coding"
"2183","ENSG00000062194","GPBP1","chr5","+",56469775,56469912,"protein_coding"
"2184","ENSG00000197579","TOPORS","chr9","-",32552551,32552584,"protein_coding"
"2185","ENSG00000162782","TDRD5","chr1","+",179560748,179560990,"protein_coding"
"2186","ENSG00000186907","RTN4RL2","chr11","+",57228022,57228001,"protein_coding"
"2187","ENSG00000175727","MLXIP","chr12","+",122516628,122516662,"protein_coding"
"2188","ENSG00000025293","PHF20","chr20","+",34359896,34359937,"protein_coding"
"2189","ENSG00000146918","NCAPG2","chr7","-",158497520,158497494,"protein_coding"
"2190","ENSG00000101665","SMAD7","chr18","-",46477081,46475703,"protein_coding"
"2191","ENSG00000198689","SLC9A6","chrX","+",135067583,135067614,"protein_coding"
"2192","ENSG00000099284","H2AFY2","chr10","+",71812552,71812602,"protein_coding"
"2193","ENSG00000162706","CADM3","chr1","+",159141399,159141405,"protein_coding"
"2194","ENSG00000213585","VDAC1","chr5","-",133340824,133340430,"protein_coding"
"2195","ENSG00000185728","YTHDF3","chr8","+",64081112,64081202,"protein_coding"
"2196","ENSG00000171862","PTEN","chr10","+",89622870,89623390,"protein_coding"
"2197","ENSG00000099992","TBC1D10A","chr22","-",30723035,30722890,"protein_coding"
