chr	start	end	gene
chr1	26507819	26744854	UBXN11
chr11	6941677	7192539	NLRP14
chr9	96693076	96972138	PTPDC1
chr2	31033333	31478068	GALNT14
chr3	136481050	136768665	NCK1
chr12	122177433	122401502	HPD
chr8	144351057	144566390	RHPN1
chr1	3441566	3646691	TPRG1L
chr12	122552285	122788018	LRRC43
chr9	99301859	99517585	AAED1
chr2	31457187	31737581	XDH
chr1	28185973	28394607	XKR8
chr2	97326639	97577628	CNNM4
chr1	28196855	28515207	EYA3
chr3	137680832	137934660	DZIP1L
chr9	97761336	98179991	FANCC
chr3	137966539	138224375	MRAS
chr1	27630730	27916669	WASF2
chr18	19130858	19384766	ABHD3
chr3	138053428	138300528	ESYT3
chr3	138227448	138452218	FAIM
chr1	27231511	27439327	FAM46B
chr3	139554027	140396239	CLSTN2
chr18	219361	600722	COLEC12
chr1	6165535	6381359	RNF207
chr1	6207406	6421035	GPR153
chr20	45086463	45404714	SLC13A3
chr1	39251479	39507471	RHBDL2
chr7	68963905	70358054	AUTS2
chr6	26058349	26271577	HIST1H2BD
chr5	137520954	137774044	CDC25C
chr6	26181283	26385762	HIST1H4H
chr2	99677890	99897521	MITD1
chr2	99853816	100117789	EIF5B
chr2	219121579	219332822	CATIP
chr2	101769264	101986778	CNOT11
chr20	47880414	48199184	KCNB1
chr7	128684712	128908671	TSPAN33
chr5	139126364	139522884	NRG2
chr7	128764864	129170052	AHCYL2
chr20	48149482	48430415	B4GALT5
chr1	158049737	158254686	CD1D
chr1	158123927	158328059	CD1A
chr20	48419928	48632080	SPATA2
chr1	158159576	158363420	CD1C
chr11	71398556	71612282	FAM86C1
chr1	158197741	158401321	CD1B
chr16	20844433	21270762	DNAH3
chr1	158223254	158427343	CD1E
chr5	143091726	143300284	HMHB1
chr7	129806667	130029638	CPA2
chr7	74088309	74303659	NCF1
chr7	129884630	130108571	CPA5
chr7	94436514	95025727	PPP1R9A
chr16	88536789	88798374	ZC3H18
chr2	219959959	220174373	ZFAND2B
chr6	27153682	27379949	POM121L2
chr11	75045685	75336948	GDPD5
chr7	95301866	95839634	DYNC1I1
chr7	44517493	44721886	TMED4
chr1	204272515	204480919	PPP1R15B
chr7	130046089	130453598	COPG2
chr11	76055967	76364069	C11orf30
chr8	41334706	41582520	GPAT4
chr7	47714250	48088088	PKD1L1
chr6	28246732	28467511	ZSCAN12
chr1	159787897	159995522	TAGLN2
chr1	205477071	205701090	ELK4
chr1	159696540	159907039	SLAMF8
chr1	205526979	205749587	SLC45A3
chr1	159650722	159852333	DUSP23
chr16	88662903	88872829	RNF166
chr1	19867048	20084945	NBL1
chr1	19891780	20106055	HTR6
chr1	160814815	161024589	ITLN2
chr1	160865001	161091138	F11R
chr1	160909041	161115767	USF1
chr1	20365819	20576879	PLA2G2F
chr16	89662751	89868113	SPATA2L
chr1	160987876	161195235	NIT1
chr1	160990764	161202478	DEDD
chr16	89686808	89907311	ZNF276
chr8	21781636	21994408	NPM2
chr8	21799909	22006320	FGF17
chr1	20517412	20781387	VWA5B1
chr1	20815441	21045401	CDA
chr1	20859948	21078004	PINK1
chr1	161041100	161247287	B4GALT3
chr8	21806506	22040038	DMTN
chr1	161054098	161268846	ADAMTS4
chr8	21846670	22062409	FAM160B2
chr1	161066894	161284185	NDUFS2
chr16	24757162	25022949	SLC5A11
chr1	161085024	161290489	FCER1G
chr1	161092082	161293421	APOA2
chr1	161095793	161300408	TOMM40L
chr1	161174525	161379762	MPZ
chr20	44079792	44307965	WFDC8
chr8	22362145	22579027	CCAR2
chr17	44810567	45064096	WNT9B
chr1	64836428	65258741	CACHD1
chr5	130481186	130834140	CDC42SE2
chr5	130659614	131070929	RAPGEF6
chr1	29113603	29546553	EPB41
chr21	33540530	33751380	MIS18A
chr11	77711982	77950706	ALG8
chr9	139734887	139939148	FBXW5
chr21	33864389	34085176	C21orf59
chr21	33901069	34200359	SYNJ1
chr21	34006210	34244169	PAXBP1
chr21	34502206	34737980	IFNAR2
chr17	45800638	46008900	MRPL10
chr21	34675202	34951655	IFNGR2
chr21	34776238	35015797	GART
chr21	34814924	35049812	SON
chr21	34831848	35061014	DONSON
chr1	149774870	149989434	SV2A
chr1	201242372	201468736	LAD1
chr8	23599428	23812320	STC1
chr1	201273625	201498994	TNNI1
chr1	201352658	201578584	CSRP1
chr17	46699084	46899884	PRAC1
chr17	46702125	46906540	HOXB13
chr1	22870123	23074603	C1QC
chr21	35636323	35843688	KCNE2
chr17	46870127	47073233	ATP5G1
chr21	35785440	36087441	RCAN1
chr17	46885731	47106418	UBE2Z
chr1	150154953	150359505	CIART
chr17	46906678	47122479	SNF8
chr21	35941688	36190525	CLIC6
chr1	44357031	44562200	CCDC24
chr21	36060098	37476965	RUNX1
chr17	46974774	47233012	IGF2BP1
chr17	46935916	47145958	GIP
chr21	37342239	37545464	CBR1
chr21	37407210	37618864	CBR3
chr2	74541304	74748718	C2orf81
chr15	34943233	35147166	GJD2
chr15	34980297	35188340	ACTC1
chr21	37592487	37858446	MORC3
chr21	37657676	37891313	CHAF1B
chr21	37732919	38048867	CLDN14
chr21	37971433	38222218	SIM2
chr21	38023189	38462536	HLCS
chr15	74262198	74474891	GOLGA6A
chr22	43493289	43839394	SCUBE1
chr17	43371275	43611787	ARHGAP27
chr15	72943710	73178187	ADPGK
chr12	6774682	6980116	PTMS
chr15	42259207	42486752	PLA2G4D
chr1	17534690	17790499	PADI4
chr1	202809951	203027700	ADIPOR1
chr1	202830997	203036408	CYB5R1
chr1	151127179	151339955	PSMD4
chr1	17212453	17438423	ATP13A2
chr2	74685010	74975465	M1AP
chr1	151272010	151474420	PSMB4
chr16	55257672	55464672	IRX6
chr1	203174619	203378730	BTG2
chr16	55780066	56089943	CES5A
chr2	74961108	75220486	HK2
chr12	7087513	7345203	C1R
chr1	151574880	151789290	CELF3
chr1	19097926	19329275	ALDH4A1
chr15	42767857	43113179	STARD9
chr1	151746060	151982284	THEM4
chr1	151978793	152186556	TCHH
chr1	152547771	152759877	LCE2B
chr15	43135095	43498311	UBR1
chr16	56295364	56559450	AMFR
chr1	43749588	43955479	MED8
chr15	43468478	43694453	TGM7
chr22	23930323	24141363	RGL4
chr1	153022058	153223345	SPRR2G
chr1	153170338	153383194	PGLYRP3
chr15	76529065	76734817	ISL2
chr16	57120049	57374387	RSPRY1
chr1	45985716	46189729	CCDC17
chr1	45992976	46253785	GPBP1L1
chr16	66736778	67007159	NAE1
chr1	46052886	46260115	TMEM69
chr16	57476333	57725593	ADGRG5
chr16	57628705	57865717	DRC7
chr17	61454422	61699205	ACE
chr16	57910339	58122020	TEPP
chr3	126100124	126336616	UROC1
chr1	47024366	47284824	EFCAB14
chr4	1060720	1302750	SPON2
chr3	126323063	126779249	CHCHD6
chr4	1105236	1343741	CTBP1
chr16	67260701	67519106	LRRC36
chr16	67323712	67527438	TPPP3
chr16	67328322	67550736	ZDHHC1
chr16	67371917	67615140	ATP6V0D1
chr16	67416474	67617716	AGRP
chr4	2171309	2520390	ZFYVE28
chr16	67578822	67791472	RLTPR
chr16	67600719	67802661	C16orf86
chr7	142729170	142936839	PIP
chr7	142950493	143159863	FAM131B
chr4	3194755	3541640	RGS12
chr16	67827175	68063581	PSKH1
chr7	142978173	143188204	ZYX
chr17	806758	1232315	ABR
chr19	44200081	44431358	LYPD5
chr22	29068662	29285283	CCDC117
chr19	44407100	44618078	ZNF230
chr9	35558301	35761508	CCDC107
chr19	44429494	44637265	ZNF222
chr9	35692151	35909729	NPR2
chr19	44355375	44571861	ZNF221
chr19	44654318	44879470	ZNF233
chr19	44632882	44909199	ZNF235
chr9	36114438	36377053	GNE
chr22	42221045	42422822	TNFRSF13C
chr17	3223862	3424827	OR3A3
chr19	47321933	47608334	ARHGAP35
chr19	47023725	47228375	PTGIR
chr19	47004331	47214050	CALM3
chr1	10416579	10632583	DFFA
chr1	32565987	32770988	CCDC28B
chr1	32571236	32774288	IQCC
chr1	32580073	32787972	TMEM234
chr1	32730704	32960332	BSDC1
chr1	32905028	33171540	ZBTB8A
chr1	1307143	1533228	ATAD3B
chr1	1377053	1610249	SSU72
chr1	1089289	1309265	UBE2J2
chr1	33622146	33866320	ZNF362
chr1	33227869	33438083	FNDC5
chr19	16903758	17237625	CPAMD8
chr19	17242692	17456749	NR2F6
chr19	17292454	17498455	ANKLE1
chr3	121978438	122202078	CCDC58
chr3	123698870	124545172	KALRN
chr19	19549057	19757468	CILP2
chr21	43519799	43817354	ABCG1
chr21	43631777	43835761	TFF3
chr21	43666466	43871237	TFF2
chr21	43682391	43886703	TFF1
chr21	43691999	43916955	TMPRSS3
chr21	43724008	43967791	UBASH3A
chr21	43792596	44016464	RSPH1
chr21	43816118	44101550	SLC37A1
chr21	43973746	44295619	PDE9A
chr21	44163204	44399678	WDR4
chr21	44199754	44433414	NDUFV3
chr21	44294620	44553691	PKNOX1
chr21	44373301	44597053	CBS
chr21	44413066	44627697	U2AF1
chr21	44489118	44692915	CRYAA
chr21	44849072	45179374	HSF2BP
chr21	44979429	45215958	RRP1B
chr21	45038975	45282188	PDXK
chr21	45092393	45296326	CSTB
chr21	45109394	45325174	RRP1
chr21	45185067	45506417	AGPAT3
chr21	45332200	45626433	TRAPPC10
chr21	45453487	45665605	C21orf33
chr21	45542874	45760849	ICOSLG
chr21	45605721	45818531	AIRE
chr21	45648827	45859285	C21orf2
chr19	20859110	21091922	ZNF66
chr21	45775369	45978739	LRRC3
chr21	46205868	46451904	ITGB2
chr21	46259925	46496904	FAM207A
chr9	135873107	136139301	RALGDS
chr21	47456176	47675481	FTCD
chr21	47481062	47704390	SPATC1L
chr21	47508055	47748738	LSS
chr9	136527016	136957726	VAV2
chr21	47555047	47806211	MCM3AP
chr21	47620095	47843789	C21orf58
chr21	47644036	47965682	PCNT
chr21	47778812	48089926	DIP2A
chr21	47918875	48125121	S100B
chr21	47955079	48185036	PRMT2
chr19	51770352	51972257	CLDND2
chr19	22015760	22293751	ZNF208
chr9	136179478	136424508	ADAMTS13
chr9	136225089	136435970	CACFD1
chr9	136236217	136444259	SLC2A6
chr19	53835227	54061515	ZNF761
chr9	137672654	137879924	FCN2
chr9	138287027	138493580	C9orf116
chr9	138313284	138518378	LCN1
chr19	21164965	21408073	ZNF714
chr9	139121932	139354057	GPSM1
chr19	40725443	40954434	C19orf47
chr19	40785178	40996094	HIPK4
chr9	130369268	130578281	CFAP157
chr9	130547600	130767687	ST6GALNAC6
chr19	40982757	41197305	SHKBP1
chr19	55450476	55682659	RDH13
chr9	131392065	131634693	ZER1
chr9	131383148	131586406	ZDHHC12
chr9	131364802	131583197	PKN3
chr19	40872148	41182370	SPTBN4
chr19	55693440	55923901	BRSK1
chr19	55760674	55966182	COX6B2
chr19	55788204	55989612	TMEM190
chr19	56247944	56493220	NLRP4
chr9	134065081	134284649	PLPP7
chr17	27617482	27978922	TAOK1
chr9	134635494	135055295	MED27
chr19	42602750	42824292	DEDD2
chr11	116614118	117069153	SIK3
chr11	117997409	118223065	MPZL3
chr11	117964455	118195809	AMICA1
chr17	26952915	27170473	NEK8
chr17	26951366	27154953	TLCD1
chr11	116975053	117203241	PCSK7
chr19	5523046	5768489	SAFB
chr11	118115059	118325876	CD3G
chr1	153506525	153718782	CHTOP
chr11	118654475	118868508	CXCR5
chr1	154875127	155090998	ZBTB7B
chr1	154855814	155065587	FLAD1
chr1	154834774	155046871	SHC1
chr11	118838403	119052688	VPS11
chr11	118937277	119154725	NLRX1
chr1	154454538	154700475	ADAR
chr1	154277669	154541926	IL6R
chr1	154421053	154631504	UBE2Q1
chr1	154440257	154652502	CHRNB2
chr1	153820145	154031101	CRTC2
chr3	43296351	43833086	ANO10
chr1	155178539	155390457	FDPS
chr1	155190687	155400905	RUSC1
chr1	155116996	155325274	FAM189B
chr1	156113206	156317881	PAQR6
chr1	156082784	156312874	PMF1
chr1	156063880	156282587	SLC25A44
chr1	155952364	156209880	LMNA
chr3	46311633	46517697	CCR5
chr3	46921173	47151193	NBEAL2
chr3	46863216	47123500	CCDC12
chr3	46819236	47045287	PTH1R
chr1	155905092	156123585	UBQLN4
chr3	46799362	47023659	MYL3
chr7	99932905	100134188	PPP1R35
chr1	156464279	156671288	GPATCH4
chr1	156790442	157002886	LRRC71
chr1	157544111	157770647	FCRL3
chr7	99464343	99673780	AZGP1
chr5	176413887	176625145	FGFR4
chr7	99254604	99481888	CYP3A4
chr7	99202660	99432819	CYP3A7
chr19	13128917	13351955	NACC1
chr8	143853772	144061262	CYP11B1
chr5	176207870	176426333	HK3
chr8	143681529	143886545	LY6K
chr19	13161229	13365722	IER2
chr7	98984142	99197947	ZNF394
chr7	98936545	99154994	CPSF4
chr8	143999399	144205249	LY6E
chr8	145549000	145753931	VPS28
chr8	145554165	145769827	TONSL
chr19	14483278	14686174	PTGER1
chr19	1185890	1478430	MUM1
chr8	145636667	145843229	RECQL4
chr8	145643376	145850557	LRRC14
chr19	14700613	14944558	ZNF333
chr7	100906101	101302304	COL26A1
chr8	145603352	145827504	PPP1R16A
chr8	145598795	145801718	FOXH1
chr7	101973553	102197268	ORAI2
chr7	101996685	102205323	ALKBH4
chr19	15021556	15234081	CCDC105
chr7	101828405	102062178	SH2B2
chr5	179161436	179389173	C5orf45
chr5	179133388	179365078	SQSTM1
chr5	179124597	179333952	MGAT4B
chr8	145915150	146117972	RPL8
chr5	179059851	179323512	MAML1
chr19	15479456	15709767	PGLYRP2
chr7	102005376	102213615	LRWD1
chr7	102353308	102815286	FBXL13
chr7	102640223	102890007	NAPEPLD
chr5	179917103	180118540	SCGB3A1
chr7	102884701	103109842	PSMC2
chr19	3124701	3397074	CELF5
chr19	3438259	3674288	MFSD12
chr22	18734324	18948562	AC008132.13
chr22	20604868	20845048	USP41
chr22	21882378	22084353	YDJC
chr22	21887005	22091616	CCDC116
chr3	183773176	183991398	DVL3
chr3	183792477	184001879	AP2M1
chr3	183803811	184011800	ABCF3
chr3	195841093	196114828	PCYT1A
chr19	39381354	39623425	FBXO27
chr19	35888122	36104560	DMKN
chr19	36133365	36336346	U2AF1L4
chr3	197136654	197400194	BDH1
chr19	36216866	36460189	NPHS1
chr19	36425887	36645664	THAP8
chr19	36541824	36743771	COX7A1
chr19	36995719	37219499	ZNF382
chr11	437527	654916	LRRC56
chr17	37119556	37410647	PLXDC1
chr17	37727375	37953050	PGAP3
chr17	37821198	38120441	IKZF3
chr17	72738162	72957627	GRIN2C
chr17	72758619	72969156	FDXR
chr17	73563196	73804142	SAP30BP
chr17	73837588	74075515	ACOX1
chr17	74205567	74480602	PRPSAP1
chr17	74423438	74647257	CYGB
chr19	52259055	52494203	ZNF577
chr19	48735613	48967494	TMEM143
chr17	34645936	34908104	TBC1D3G
chr17	39891937	40104636	KLHL10
chr19	49791475	50021251	CCDC155
chr17	40236078	40437470	HCRT
chr19	49856426	50074305	ALDH16A1
chr12	54938375	55142277	DCD
chr12	54689045	54913244	ITGA5
chr19	50352242	50564429	SIGLEC11
chr12	54662917	54885082	ZNF385A
chr17	41778167	42010538	MPP3
chr17	41824516	42040997	CD300LG
chr19	50555805	50766452	IZUMO2
chr17	41981914	42186431	NAGS
chr17	42012003	42244987	LSM12
chr17	42147815	42356451	ASB16
chr19	50879657	51086608	EMC10
chr19	50909255	51114610	JOSD2
chr19	51065084	51322707	SHANK1
chr17	42330583	42541243	FAM171A2
chr17	42685976	42929632	DBF4B
chr17	43086335	43310721	PLCD3
chr12	49931724	50201948	FMNL3
chr12	50255653	50459464	AQP5
chr12	50270706	50526919	RACGAP1
chr19	9125274	9326439	OR7G1
chr12	50686166	50973787	LARP4
chr12	52300724	52509673	GRASP
chr19	10326888	10544316	RAVER1
chr12	52671596	52879436	KRT84
chr12	52687715	52900139	KRT82
chr19	12909600	13130090	SYCE2
chr19	11142196	11366484	SPC24
chr6	33589444	33814762	IP6K3
chr6	33638979	33856913	LEMD2
chr17	4434197	4645589	ALOX15
chr6	41017080	41222075	TREML1
chr19	11494242	11716738	ZNF653
chr17	4534723	4736905	MED11
chr17	4536821	4743217	CXCL16
chr17	5012256	5238155	SCIMP
chr17	6826339	7033609	BCL6B
chr17	6904641	7119019	ASGR2
chr17	7361609	7564925	TNFSF13
chr17	7365192	7575287	SENP3
chr17	7241592	7448256	FGF11
chr17	7376024	7582323	EIF4A1
chr17	8180838	8386531	RPL26
chr17	8533252	8748537	CCDC42
chr16	-3593	203628	POLR3K
chr16	3010	207669	SNRNP25
chr16	510422	715528	PRR35
chr16	599311	817833	WDR90
chr16	631671	834529	JMJD8
chr16	672582	876954	CCDC78
chr16	719428	933370	MSLNL
chr16	1022756	1231454	SSTR5
chr16	1726713	1943701	SPSB3
chr16	1783984	2034295	MEIOB
chr16	1861464	2068441	HS3ST6
chr16	2410081	2614964	C16orf59
chr16	2379395	2608855	CCNF
chr16	2425147	2655735	TBC1D24
chr16	2470358	2681423	AMDHD2
chr16	2421500	2624146	NTN3
chr16	2977683	3186927	CCDC64B
chr16	2919246	3123490	PAQR4
chr16	2833187	3049383	FLYWCH2
chr16	2780170	2988967	ZG16B
chr16	3255406	3468852	ZNF75A
chr16	3903388	4266186	ADCY9
chr11	70213961	71063623	SHANK2
chr11	71903469	72245692	CLPB
chr11	74599179	74829938	NEU3
chr11	61016217	61229771	CYB561A3
chr11	61148592	61358403	PPP1R32
chr11	62004920	62260882	ASRGL1
chr11	62375130	62576673	GNG3
chr11	62343970	62546567	UBXN1
chr11	62395541	62607765	TTC9C
chr11	62438775	62654814	TAF6L
chr11	62459595	62673774	NXF1
chr11	62474369	62699560	STX5
chr11	65042663	65251172	SLC25A45
chr3	51927616	52129958	RPL29
chr3	52728784	52943025	ITIH3
chr11	64789252	65002004	SYVN1
chr11	64751695	64955870	ZFPL1
chr11	64026620	64239687	RPS6KA4
chr11	67980077	68316743	LRP5
chr11	68716365	68958072	TPCN2
chr11	69413000	69619410	FGF19
chr1	47503107	47715413	CYP4A22
chr1	47549265	47756716	PDZK1IP1
chr1	47581962	47797892	TAL1
chr1	47699469	47944511	CMPK1
chr1	49093195	49342641	BEND5
chr1	50413686	50769458	ELAVL4
chr1	53052508	53264038	COA7
chr1	53092126	53393014	ZYG11B
chr1	53452855	53708289	SLC1A7
chr1	53579771	53786289	C1orf123
chr1	53592564	53804282	MAGOH
chr1	54907930	55204865	ACOT11
chr1	54974855	55189229	FAM151A
chr1	55122571	55330187	PARS2
chr1	55171736	55407925	LEXM
chr1	55364606	55576556	BSND
chr1	55432032	55780786	USP24
chr1	56860419	57210974	PLPP3
chr1	6481407	6714595	NOL9
chr1	57010995	57281008	PRKAA2
chr1	6550784	6774667	KLHL21
chr1	45382071	45871881	ZSWIM5
chr1	28895244	29145865	GMEB1
chr1	8277886	8504227	SLC45A1
chr1	26026667	26244713	SEPN1
chr1	65513232	65797828	AK4
chr1	65198912	65532187	JAK1
chr1	65110778	65398915	RAVER2
chr1	15664935	15875737	CTRC
chr1	9882173	10103465	LZIC
chr1	9957264	10176078	RBP7
chr1	46911316	47117199	KNCN
chr1	15983102	16213089	FBLIM1
chr1	15968917	16174477	TMEM82
chr1	15962900	16167891	SLC25A34
chr1	19509052	19715744	AKR7A3
chr1	11651786	11885914	DRAXIN
chr1	13809960	14044452	PDPN
chr1	13701445	13940543	LRRC38
chr1	12527939	12777737	DHRS3
chr1	31084124	31296434	MATN1
chr1	31105316	31330667	LAPTM5
chr1	31242314	31481608	SDC3
chr1	31995463	32210497	PEF1
chr1	33045507	33269197	SYNC
chr1	33016743	33251812	RBBP4
chr1	33107486	33340571	KIAA1522
chr1	32717122	32929913	TSSK3
chr1	19908706	20226438	TMCO4
chr1	20412578	20622541	UBXN10
chr1	20708884	20912713	CAMK2N1
chr1	21735858	22004905	ALPL
chr1	22343798	22570462	WNT4
chr1	1009264	1233315	TTLL10
chr1	1115816	1327409	SCNN1D
chr1	1188069	1397157	MXRA8
chr1	2015903	2244159	FAAP20
chr1	3306484	3628059	MEGF6
chr1	3568962	3788209	CCDC27
chr1	67532083	67825662	IL23R
chr1	68411645	68617314	DIRAS3
chr1	60352941	60639442	C1orf87
chr1	61230931	62028465	NFIA
chr1	58781056	59112474	OMA1
chr1	59020411	59265764	MYSM1
chr1	62046718	62291095	TM2D1
chr1	62801968	63017475	USP1
chr1	78309740	78544794	FUBP1
chr1	78254198	78509580	NEXN
chr1	78344859	78583648	DNAJB4
chr1	79255449	79572403	ADGRL4
chr1	74391699	74763871	LRRIQ3
chr1	74835562	75078298	LRRC53
chr1	75098836	75332362	TYW3
chr1	75494119	75727218	LHX8
chr1	99027236	99326056	SNX7
chr1	193048175	193255784	B3GALT2
chr1	107582629	108126080	NTNG1
chr1	109002711	109287522	FAM102B
chr1	109090912	109304148	HENMT1
chr1	109258520	109606106	AKNAD1
chr1	85615639	85825355	C1orf52
chr1	85364830	85698821	WDR63
chr1	89471815	89716139	GBP2
chr1	109926101	110135426	ATXN7L2
chr1	89546831	89764615	GBP4
chr1	90360671	90601090	ZNF326
chr1	91626323	91970426	HFM1
chr1	189966792	190546759	BRINP3
chr1	92840319	93052433	GFI1
chr1	196094909	196678355	KCNT2
chr1	100215640	100489579	AGL
chr1	101085298	101304601	VCAM1
chr1	101237943	101461554	EXTL2
chr1	101261632	101547309	SLC30A7
chr1	200274068	200479184	ZNF281
chr1	183492401	183704892	ARPC5
chr1	159041399	159273103	CADM3
chr1	247479458	247712410	NLRP3
chr1	247360714	247595148	ZNF496
chr1	247920501	248141507	TRIM58
chr1	159821282	160024044	SLAMF9
chr1	248208450	248409388	OR2M5
chr1	159951360	160160353	KCNJ9
chr1	159961130	160168733	IGSF8
chr1	162501163	162857190	DDR2
chr1	160075127	160285166	PEA15
chr1	160146602	160356138	PEX19
chr1	160213062	160428742	NCSTN
chr1	160270376	160498468	VANGL2
chr1	160354820	160593052	SLAMF6
chr1	161852982	162093644	OLFML2B
chr1	161591353	161797933	FCRLB
chr1	161492986	161701753	FCGR3B
chr1	173369603	173672233	SLC9C2
chr1	160968151	161170136	KLHDC9
chr1	209855661	210057904	C1orf74
chr1	165071104	165425952	LMX1A
chr1	165413244	165633198	LRRC52
chr1	212931597	213172705	FLVCR1
chr1	212697789	212900120	FAM71A
chr1	212638676	212894119	ATF3
chr1	110781128	110989299	RBM15
chr1	111629796	111847157	DENND2D
chr1	179234855	179623870	AXDND1
chr1	179460748	179760407	TDRD5
chr1	180957638	181159977	IER5
chr2	241838255	242134983	SNED1
chr1	220130824	220363804	BPNT1
chr1	217704666	218145038	SPATA17
chr1	220763187	220972499	C1orf115
chr1	222785895	223008538	BROX
chr1	144046808	144324481	NBPF8
chr1	147001453	147242618	ACP6
chr1	241715580	242065435	WDR64
chr1	245218287	245972733	KIF26B
chr1	246603862	246829626	TFB2M
chr1	246629746	246931886	CNST
chr2	48567737	48842525	PPP1R21
chr1	205205220	205426218	KLHDC8A
chr1	205697150	205919260	PM20D1
chr2	42175160	42385668	PKDCC
chr2	42889642	43091401	OXER1
chr2	42894229	43119733	HAAO
chr1	235513238	235767781	B3GALNT2
chr1	206758289	207007628	MAPKAPK2
chr1	206938699	207142568	IL20
chr1	206970788	207177484	IL24
chr1	206977731	207196592	FCMR
chr1	207001863	207219811	PIGR
chr1	207031310	207243970	FCAMR
chr1	223789295	224063720	CAPN2
chr1	228194380	228397013	MRPL55
chr1	228291207	228501365	C1orf145
chr1	224472845	224724735	WDR26
chr2	61008656	61258745	REL
chr2	61067357	61345394	PUS10
chr2	61144360	61379125	PEX13
chr2	61193006	61491960	KIAA1841
chr1	228495641	228704562	TRIM17
chr2	198332948	198640769	RFTN2
chr1	231662561	232277018	DISC1
chr2	150524020	150815705	AC007364.1
chr2	30845637	31143408	CAPN13
chr2	80415483	80631874	LRRTM1
chr2	31990129	32336299	MEMO1
chr2	31992878	32364881	DPY30
chr2	200694698	200920459	TYW5
chr2	200720040	200973263	C2orf47
chr2	10952063	11154350	KCNF1
chr2	11195324	11419000	PQLC3
chr2	152545498	152785006	ARL5A
chr2	14672810	14890933	FAM84A
chr2	155454811	155814863	KCNJ3
chr2	182437815	182645603	NEUROD1
chr2	55301927	55559699	CLHC1
chr2	183598002	183831890	FRZB
chr2	183843287	184064733	DUSP19
chr2	55646740	55873015	CFAP36
chr2	183882241	184126408	NUP35
chr2	109303213	109601933	CCDC138
chr2	10181509	10451851	C2orf48
chr2	187592562	187813935	ZSWIM2
chr2	73381810	73611559	FBXO41
chr2	74019441	74246992	ACTG2
chr2	24152210	24372445	C2orf44
chr2	17745079	18081509	SMC6
chr2	17620393	17938285	VSNL1
chr2	132185248	132391239	CCDC74A
chr1	226149552	226359702	H3F3A
chr2	132805164	133115542	ANKRD30BL
chr1	226985237	227275246	ADCK3
chr2	230799698	231033715	SLC16A14
chr2	95437178	95642574	TEKT4
chr2	119499747	119705254	EN1
chr4	52786872	53004648	SGCB
chr4	52817497	53063458	SPATA18
chr2	169543049	169822024	NOSTRIN
chr2	120202008	120519827	CFAP221
chr2	223062866	223269936	CCDC140
chr2	223189236	223525667	SGPP2
