"","id","symbol","seqnames","strand","TSS","CAGE_representative_TSS","type"
"2083","ENSG00000007908","SELE","chr1","-",169733846,169703220,"protein_coding"
"2084","ENSG00000162433","AK4","chr1","+",65613232,65613886,"protein_coding"
"2085","ENSG00000118702","GHRH","chr20","-",35890238,35890217,"protein_coding"
"2086","ENSG00000216490","IFI30","chr19","+",18283972,18284623,"protein_coding"
"2087","ENSG00000255587","RAB44","chr6","+",36665628,36665603,"protein_coding"
"2088","ENSG00000197818","SLC9A8","chr20","+",48429250,48429437,"protein_coding"
"2089","ENSG00000122176","FMOD","chr1","-",203320617,203320227,"protein_coding"
"2090","ENSG00000071564","TCF3","chr19","-",1652604,1652614,"protein_coding"
"2091","ENSG00000132646","PCNA","chr20","-",5107272,5100601,"protein_coding"
"2092","ENSG00000166557","TMED3","chr15","+",79603404,79603499,"protein_coding"
"2093","ENSG00000128342","LIF","chr22","-",30642840,30642746,"protein_coding"
"2094","ENSG00000077327","SPAG6","chr10","+",22634374,22634425,"protein_coding"
"2095","ENSG00000144218","AFF3","chr2","-",100759201,100759024,"protein_coding"
"2096","ENSG00000139629","GALNT6","chr12","-",51786651,51785436,"protein_coding"
"2097","ENSG00000143669","LYST","chr1","-",236046940,236030203,"protein_coding"
"2098","ENSG00000136732","GYPC","chr2","+",127413509,127413735,"protein_coding"
"2099","ENSG00000173988","LRRC63","chr13","+",46786078,46786070,"protein_coding"
"2100","ENSG00000116044","NFE2L2","chr2","-",178257425,178129432,"protein_coding"
"2101","ENSG00000077044","DGKD","chr2","+",234263153,234263149,"protein_coding"
"2102","ENSG00000109861","CTSC","chr11","-",88070955,88070904,"protein_coding"
"2103","ENSG00000110169","HPX","chr11","-",6463847,6462217,"protein_coding"
"2104","ENSG00000138798","EGF","chr4","+",110834040,110834040,"protein_coding"
"2105","ENSG00000177575","CD163","chr12","-",7656489,7656373,"protein_coding"
"2106","ENSG00000196712","NF1","chr17","+",29421945,29421995,"protein_coding"
"2107","ENSG00000132535","DLG4","chr17","-",7123021,7120928,"protein_coding"
"2108","ENSG00000132906","CASP9","chr1","-",15853029,15850710,"protein_coding"
"2109","ENSG00000169744","LDB2","chr4","-",16900432,16900257,"protein_coding"
"2110","ENSG00000119630","PGF","chr14","-",75422487,75422300,"protein_coding"
"2111","ENSG00000128285","MCHR1","chr22","+",41074754,41075488,"protein_coding"
"2112","ENSG00000005893","LAMP2","chrX","-",119603220,119603151,"protein_coding"
"2113","ENSG00000130702","LAMA5","chr20","-",60942368,60942368,"protein_coding"
"2114","ENSG00000133020","MYH8","chr17","-",10325267,10325262,"protein_coding"
"2115","ENSG00000126861","OMG","chr17","-",29624557,29624296,"protein_coding"
"2116","ENSG00000105220","GPI","chr19","+",34850385,34856101,"protein_coding"
"2117","ENSG00000170581","STAT2","chr12","-",56753939,56753891,"protein_coding"
"2118","ENSG00000076242","MLH1","chr3","+",37034823,37035009,"protein_coding"
"2119","ENSG00000136504","KAT7","chr17","+",47865917,47866043,"protein_coding"
"2120","ENSG00000102934","PLLP","chr16","-",57318599,57318584,"protein_coding"
"2121","ENSG00000086758","HUWE1","chrX","-",53713674,53710974,"protein_coding"
"2122","ENSG00000115687","PASK","chr2","-",242089679,242088875,"protein_coding"
"2123","ENSG00000175387","SMAD2","chr18","-",45457517,45457243,"protein_coding"
"2124","ENSG00000100324","TAB1","chr22","+",39795746,39795797,"protein_coding"
"2125","ENSG00000103502","CDIPT","chr16","-",29875057,29874542,"protein_coding"
"2126","ENSG00000142319","SLC6A3","chr5","-",1445545,1445547,"protein_coding"
"2127","ENSG00000186868","MAPT","chr17","+",43971748,43971926,"protein_coding"
"2128","ENSG00000078061","ARAF","chrX","+",47420499,47420605,"protein_coding"
"2129","ENSG00000104783","KCNN4","chr19","-",44285409,44285125,"protein_coding"
"2130","ENSG00000130164","LDLR","chr19","+",11200038,11200139,"protein_coding"
"2131","ENSG00000044524","EPHA3","chr3","+",89156674,89156771,"protein_coding"
"2132","ENSG00000140284","SLC27A2","chr15","+",50474393,50474422,"protein_coding"
"2133","ENSG00000146094","DOK3","chr5","-",176938275,176936590,"protein_coding"
"2134","ENSG00000133056","PIK3C2B","chr1","-",204463852,204463933,"protein_coding"
"2135","ENSG00000112339","HBS1L","chr6","-",135424194,135375957,"protein_coding"
"2136","ENSG00000123684","LPGAT1","chr1","-",212004114,212004105,"protein_coding"
"2137","ENSG00000168118","RAB4A","chr1","+",229406809,229406858,"protein_coding"
"2138","ENSG00000151704","KCNJ1","chr11","-",128737268,128737191,"protein_coding"
"2139","ENSG00000183856","IQGAP3","chr1","-",156542396,156542348,"protein_coding"
"2140","ENSG00000141522","ARHGDIA","chr17","-",79829282,79829213,"protein_coding"
"2141","ENSG00000051523","CYBA","chr16","-",88717560,88717461,"protein_coding"
"2142","ENSG00000122585","NPY","chr7","+",24323782,24323809,"protein_coding"
"2143","ENSG00000121774","KHDRBS1","chr1","+",32479430,32479471,"protein_coding"
"2144","ENSG00000196411","EPHB4","chr7","-",100425143,100425145,"protein_coding"
"2145","ENSG00000178372","CALML5","chr10","-",5541518,5541533,"protein_coding"
"2146","ENSG00000175463","TBC1D10C","chr11","+",67171386,67171401,"protein_coding"
"2147","ENSG00000105438","KDELR1","chr19","-",48894810,48894808,"protein_coding"
"2148","ENSG00000152818","UTRN","chr6","+",144606837,144606471,"protein_coding"
"2149","ENSG00000111145","ELK3","chr12","+",96588160,96588155,"protein_coding"
"2150","ENSG00000116396","KCNC4","chr1","+",110753965,110754102,"protein_coding"
"2151","ENSG00000088827","SIGLEC1","chr20","-",3687775,3687861,"protein_coding"
"2152","ENSG00000221864","KRTAP12-2","chr21","-",46086844,46086844,"protein_coding"
"2153","ENSG00000106299","WASL","chr7","-",123389121,123389055,"protein_coding"
"2154","ENSG00000090054","SPTLC1","chr9","-",94877666,94877688,"protein_coding"
"2155","ENSG00000111664","GNB3","chr12","+",6949118,6950089,"protein_coding"
"2156","ENSG00000166483","WEE1","chr11","+",9595228,9595253,"protein_coding"
"2157","ENSG00000165059","PRKACG","chr9","-",71629029,71629029,"protein_coding"
"2158","ENSG00000163421","PROK2","chr3","-",71834357,71834299,"protein_coding"
"2159","ENSG00000129152","MYOD1","chr11","+",17741115,17741118,"protein_coding"
"2160","ENSG00000166886","NAB2","chr12","+",57482677,57482897,"protein_coding"
"2161","ENSG00000163171","CDC42EP3","chr2","-",37965611,37899798,"protein_coding"
"2162","ENSG00000152229","PSTPIP2","chr18","-",43652238,43652226,"protein_coding"
"2163","ENSG00000141505","ASGR1","chr17","-",7082883,7082689,"protein_coding"
"2164","ENSG00000003393","ALS2","chr2","-",202645912,202645656,"protein_coding"
"2165","ENSG00000196586","MYO6","chr6","+",76458909,76458956,"protein_coding"
"2166","ENSG00000122729","ACO1","chr9","+",32384601,32384649,"protein_coding"
"2167","ENSG00000187109","NAP1L1","chr12","-",76478813,76478465,"protein_coding"
"2168","ENSG00000189430","NCR1","chr19","+",55417508,55417513,"protein_coding"
"2169","ENSG00000155097","ATP6V1C1","chr8","+",104033291,104033311,"protein_coding"
"2170","ENSG00000061492","WNT8A","chr5","+",137419581,137419725,"protein_coding"
"2171","ENSG00000006071","ABCC8","chr11","-",17498392,17498392,"protein_coding"
"2172","ENSG00000108055","SMC3","chr10","+",112327449,112327453,"protein_coding"
"2173","ENSG00000163586","FABP1","chr2","-",88427635,88427581,"protein_coding"
"2174","ENSG00000102539","MLNR","chr13","+",49794474,49794474,"protein_coding"
"2175","ENSG00000135506","OS9","chr12","+",58087738,58087928,"protein_coding"
"2176","ENSG00000110048","OSBP","chr11","-",59383617,59383244,"protein_coding"
"2177","ENSG00000182979","MTA1","chr14","+",105886157,105886164,"protein_coding"
"2178","ENSG00000130714","POMT1","chr9","+",134378289,134378331,"protein_coding"
"2179","ENSG00000167749","KLK4","chr19","-",51413994,51412636,"protein_coding"
"2180","ENSG00000008517","IL32","chr16","+",3115298,3115641,"protein_coding"
"2181","ENSG00000126785","RHOJ","chr14","+",63670832,63671161,"protein_coding"
"2182","ENSG00000198964","SGMS1","chr10","-",52384923,52383683,"protein_coding"
"2183","ENSG00000204475","NCR3","chr6","-",31560762,31560737,"protein_coding"
"2184","ENSG00000169862","CTNND2","chr5","-",11904155,11385049,"protein_coding"
"2185","ENSG00000100445","SDR39U1","chr14","-",24912111,24911982,"protein_coding"
"2186","ENSG00000103490","PYCARD","chr16","-",31214771,31214070,"protein_coding"
"2187","ENSG00000163191","S100A11","chr1","-",152020383,152009480,"protein_coding"
"2188","ENSG00000095739","BAMBI","chr10","+",28966271,28966452,"protein_coding"
"2189","ENSG00000171914","TLN2","chr15","+",62682725,62682749,"protein_coding"
"2190","ENSG00000124334","IL9R","chrX","+",155227246,155227361,"protein_coding"
"2191","ENSG00000183091","NEB","chr2","-",152591001,152590989,"protein_coding"
"2192","ENSG00000053747","LAMA3","chr18","+",21269407,21452984,"protein_coding"
"2193","ENSG00000137285","TUBB2B","chr6","-",3231964,3227887,"protein_coding"
"2194","ENSG00000196220","SRGAP3","chr3","-",9404737,9291330,"protein_coding"
