chr	start	end	gene
chr11	18137502	18165027	MRGPRX3
chr8	145197919	145321843	MROH1
chr2	64853755	64983139	SERTAD2
chr14	64927217	64946221	AKAP5
chr19	45648008	45668408	NKPD1
chr19	3580551	3598539	GIPC3
chr1	41321729	41333018	CITED4
chr7	48206055	48692092	ABCA13
chr19	56291770	56353166	NLRP11
chr16	15063448	15238196	PDXDC1
chr1	109643573	109661479	C1orf194
chr19	58203735	58225579	ZNF154
chr12	57638392	57829788	R3HDM2
chr19	17900637	17928891	B3GNT3
chr1	160841329	160859960	ITLN1
chr2	50140643	51264674	NRXN1
chr16	30449952	30462502	SEPHS2
chr12	55609809	55620759	OR10A7
chr2	219119219	219133582	GPBAR1
chr19	56127108	56140967	ZNF784
chr1	182018705	182035847	ZNF648
chr14	23558974	23574665	C14orf119
chr3	39366197	39380171	CCR8
chr20	18763295	18779979	LINC00652
chr15	30370158	30390702	GOLGA8J
chr12	76733254	76747222	BBS10
chr19	56097746	56118336	FIZ1
chr8	144893514	144917029	PUF60
chr19	55994771	56035465	SSC5D
chr16	30429940	30446396	DCTPP1
chr16	30413618	30445920	ZNF771
chr4	1380340	1394780	CRIPAK
chr18	72917710	73006905	TSHZ1
chr10	124708897	124762029	PSTK
chr14	55488948	55521206	SOCS4
chr18	72902063	72926303	ZADH2
chr17	3295398	3306704	OR1E1
chr16	30384427	30416429	ZNF48
chr19	55861276	55879628	FAM71E2
chr8	23554964	23569111	NKX2-6
chr19	55819169	55850416	TMEM150B
chr10	134252831	134267912	C10orf91
chr9	38535566	38625657	ANKRD18A
chr20	44272202	44303909	WFDC11
chr17	3189929	3200876	OR3A1
chr16	30384454	30412312	1-Sep
chr1	28874597	28910051	TRNAU1AP
chr5	438273	477052	EXOC3
chr6	46650612	46677056	TDRD6
chr12	40014969	40307102	C12orf40
chr13	37672398	37684803	CSNK1A1L
chr8	143840752	143864640	LYNX1
chr11	2180159	2198107	TH
chr16	1871968	1895208	FAHD1
chr8	434803	500781	TDRP
chr1	28827455	28870812	RCC1
chr20	44231578	44264907	WFDC9
chr16	30377255	30394312	MYLPF
chr11	46735730	46766056	F2
chr12	100036531	100048824	FAM71C
chr2	179291141	179321239	PRKRA
chr7	30318923	30457118	ZNRF2
chr4	110744150	110770760	RRH
chr2	103084762	103155431	SLC9A4
chr19	53425388	53471164	ZNF816
chr20	4706928	4726314	PRNT
chr12	95465525	95616258	FGD6
chr9	127208423	127244379	ADGRD2
chr16	20037807	20090239	GPR139
chr19	51315937	51327134	MGC45922
chr1	242241288	242692998	PLD5
chr15	64974772	65000480	OAZ2
chr20	44253165	44264835	WFDC10A
chr6	36205980	36281372	PNPLA1
chr12	85668885	85700562	ALX1
chr17	42745437	42772147	CCDC43
chr13	45761988	45780175	KCTD4
chr17	42728762	42772676	C17orf104
chr17	42629925	42641907	FZD2
chr4	90028968	90041050	TIGD2
chr7	31548704	31703334	CCDC129
chr3	121345246	121384774	HCLS1
chr7	30169426	30207378	MTURN
chr15	64747941	64983264	ZNF609
chr3	196461728	196564518	PAK2
chr3	56586189	56660846	CCDC66
chr20	30048309	30069560	DEFB124
chr17	39426911	39437949	KRTAP9-7
chr13	28514343	28524727	ATP5EP2
chr2	47124009	47173994	MCFD2
chr16	89220554	89235653	LINC00304
chr11	46619411	46644459	HARBI1
chr20	30023322	30043060	DEFB123
chr11	114257165	114276139	C11orf71
chr3	42892497	42922633	CYP8B1
chr1	158719510	158730681	OR6K6
chr3	13973756	14129311	TPRXL
chr13	37243049	37276976	SERTM1
chr9	89554279	89567104	GAS1
chr19	1060922	1091627	HMHA1
chr11	57990354	58001390	OR10Q1
chr19	38040684	38090673	ZNF571
chr12	75779850	75831468	GLIPR1L2
chr20	29959967	29983406	DEFB119
chr1	78240309	78349106	FAM73A
chr21	35813988	35889573	KCNE1
chr10	690888	716109	PRR26
chr21	16328556	16442321	NRIP1
chr19	58175303	58195520	ZSCAN4
chr7	97835739	97847291	BHLHA15
chr6	13919677	13985533	RNF182
chr8	98280717	98295176	TSPYL5
chr9	139919626	139932462	FUT7
chr6	26119373	26144344	HIST1H2AC
chr12	10653201	10680734	EIF2S3L
chr10	21797407	21819611	SKIDA1
chr6	26110101	26129154	HIST1H2BC
chr3	192509604	192640950	MB21D2
chr4	54960690	54973672	GSX2
chr17	71156151	71172185	SSTR2
chr17	5077831	5100178	ZNF594
chr10	92974908	93049088	PCGF5
chr17	19576601	19627292	SLC47A2
chr10	72352104	72367531	PRF1
chr6	132016520	132027635	OR2A4
chr13	36042926	36055832	MAB21L1
chr1	207212194	207231325	YOD1
chr8	91629223	91808860	TMEM64
chr3	126240842	126282808	C3orf22
chr1	158384718	158395656	OR10K2
chr4	185256909	185280130	RP11-290F5.2
chr11	46401640	46413107	CHRM4
chr13	26613735	26630169	SHISA2
chr19	10618623	10633607	S1PR5
chr10	129671105	129696211	CLRN3
chr1	9155364	9194229	GPR157
chr3	126238126	126267134	CHST13
chr11	92872341	92936130	SLC36A4
chr13	21945263	22038509	ZDHHC20
chr18	14723271	14857737	ANKRD30B
chr11	4659650	4681718	OR51E1
chr17	4976543	5004669	ZFP3
chr4	114816440	114905883	ARSJ
chr12	54383679	54402121	HOXC9
chr10	71957586	71998667	PPA1
chr12	54373849	54389063	HOXC10
chr6	3226637	3308607	PSMG4
chr8	65487814	65501181	BHLHE22
chr3	183528664	183548382	MAP6D1
chr19	12535521	12556926	ZNF443
chr12	13519023	13545101	LINC01559
chr1	85088913	85105703	LINC01555
chr2	218985012	219006976	CXCR2
chr6	50006288	50021364	DEFB112
chr1	240647873	240780449	GREM2
chr11	6221796	6237362	C11orf42
chr12	75664759	75789708	CAPS2
chr19	35442258	35459953	ZNF792
chr17	55933604	56037684	CUEDC1
chr8	144868090	144902549	SCRIB
chr17	73023670	73066984	KCTD2
chr2	242668994	242713231	D2HGDH
chr3	8787094	8816314	OXTR
chr16	71310292	71328618	CMTR2
chr11	6123914	6135065	OR56B4
chr8	144801103	144820971	FAM83H
chr11	6042901	6053971	OR56A1
chr8	125980540	125996631	ZNF572
chr15	80186182	80221044	ST20
chr22	28242657	28321122	PITPNB
chr11	5900501	5911527	OR52E4
chr15	42829720	42846000	LRRC57
chr11	5836544	5847578	OR52N2
chr6	44076194	44100194	MRPL14
chr14	53014866	53109431	GPR137C
chr1	172384828	172442971	C1orf105
chr11	5804084	5815046	OR52N1
chr4	123648857	123671098	BBS12
chr19	36869022	36914558	ZFP82
chr11	5793864	5804897	OR52N5
chr17	56613948	56626729	C17orf47
chr7	112115908	112136117	LSMEM1
chr16	69735899	69765854	NQO1
chr15	89159527	89180513	AEN
chr19	47244303	47285245	FKRP
chr19	7740729	7752744	TRAPPC5
chr17	57293	241045	RPH3AL
chr19	19169808	19228697	SLC25A42
chr1	159765301	159791041	FCRL6
chr17	74717912	74735018	METTL23
chr17	78188498	78232299	SLC26A11
chr3	42793669	42851023	HIGD1A
chr7	136548416	136710002	CHRM2
chr11	5770923	5781959	OR52N4
chr8	144793429	144809628	MAPK15
chr9	140508444	140769468	EHMT1
chr3	186555463	186581252	ADIPOQ
chr5	76006868	76036606	F2R
chr8	144761622	144801068	ZNF707
chr19	8954520	9097018	MUC16
chr5	170809120	170843141	NPM1
chr10	12105971	12170224	DHTKD1
chr8	57344233	57364293	PENK
chr4	5953845	5996545	C4orf50
chr1	228640065	228650560	HIST3H2A
chr7	149164885	149199908	ZNF746
chr17	7382685	7422933	POLR2A
chr12	128746948	129197460	TMEM132C
chr19	6421048	6438790	SLC25A41
chr11	120190838	120209391	TMEM136
chr11	56751347	56762342	OR5AK2
chr10	99087255	99099458	FRAT2
chr17	7333762	7345998	TMEM102
chr17	32902768	32971337	TMEM132E
chr6	26631518	26664980	ZNF322
chr3	137975279	138053728	NME9
chr17	7318679	7329951	SPEM1
chr11	93749527	93851917	HEPHL1
chr17	16339891	16400467	LRRC75A
chr6	9591343	10216841	OFCC1
chr11	56252825	56263871	OR5M8
chr17	32678471	32690629	CCL13
chr2	219862568	219911249	CCDC108
chr4	169272886	169463937	DDX60L
chr19	36489209	36504695	SYNE4
chr17	80342099	80381513	OGFOD3
chr9	9511	34739	WASH1
chr17	80327153	80338462	UTS2R
chr17	79086095	79144877	AATK
chr12	49383932	49398092	DDN
chr7	149456271	149475568	ZNF467
chr3	181424714	181437221	SOX2
chr1	227746244	227870144	ZNF678
chr3	100206463	100301288	TMEM45A
chr3	152875029	152891265	RAP2B
chr6	151680252	151717683	ZBTB2
chr17	29290803	29331929	RNF135
chr11	123808492	123819580	OR6T1
chr17	43204967	43226548	ACBD4
chr11	123772109	123783183	OR8D4
chr17	78175515	78199722	SGSH
chr4	151498077	151510843	MAB21L2
chr14	21231586	21244107	EDDM3B
chr3	47052919	47210457	SETD2
chr14	21209051	21221539	EDDM3A
chr6	43963317	43978695	C6orf223
chr3	46737823	46757376	TMIE
chr19	1549668	1573057	MEX3D
chr11	5504915	5515979	OR52D1
chr17	55911842	55932417	MRPS23
chr11	5560719	5571779	OR52H1
chr4	71086788	71105969	FDCSP
chr14	59890740	59937060	GPR135
chr16	29460822	29474540	SLX1B
chr18	12088852	12134748	ANKRD62
chr3	151039100	151052336	P2RY13
chr9	117541915	117573406	TNFSF15
chr8	144323991	144349875	ZFP41
chr11	2944503	2955685	PHLDA2
chr7	150704297	150726586	ATG9B
chr1	100998693	101012574	GPR88
chr19	37798739	37865267	HKR1
chr8	57068463	57128883	PLAG1
chr11	56052529	56063566	OR8H1
chr11	56038029	56049146	OR5T1
chr11	55994490	56005737	OR5T2
chr3	114051941	114871118	ZBTB20
chr19	8836316	8847371	OR2Z1
chr3	143685640	143772561	C3orf58
chr5	102589403	102619361	C5orf30
chr11	55921870	55932793	OR8K5
chr1	110041797	110057360	AMIGO1
chr11	55884849	55895787	OR8H3
chr11	55867519	55878457	OR8H2
chr1	27714148	27727318	GPR3
chr9	71146496	71160783	TMEM252
chr19	458346	479983	ODF3L2
chr11	55792895	55803869	OR5AS1
chr19	8802751	8814172	ACTL9
chr3	150453914	150486264	SIAH2
chr3	128963449	129001614	COPG1
chr8	143525791	143631370	ADGRB1
chr2	232368137	232384050	LINC00471
chr14	21103855	21114850	OR6S1
chr3	142979064	143572373	SLC9A9
chr1	36851839	36868493	LSM10
chr4	37587422	37692998	RELL1
chr15	56374478	56540483	RFX7
chr11	45820623	45839566	SLC35C1
chr3	113990760	114034135	TIGIT
chr12	56593285	56620717	RNF41
chr17	7179986	7196576	SLC2A4
chr5	121182650	121193519	FTMT
chr1	228348516	228374958	IBA57
chr17	7158222	7172302	CLDN7
chr19	58632619	58671477	ZNF329
chr19	19774605	19799318	ZNF101
chr11	55427614	55438671	OR4C6
chr5	134176370	134200427	C5orf24
chr11	64211546	64224126	AP003774.4
chr10	64559516	64573238	ADO
chr11	73578712	73593033	COA4
chr11	55400834	55411772	OR4P4
chr12	49391057	49417980	PRKAG1
chr16	58323984	58445048	GINS3
chr11	55316783	55327895	OR4C15
chr11	55130360	55141394	OR4A15
chr11	55105627	55116707	OR4A16
chr11	4465525	4476591	OR52K2
chr5	134864991	134876639	NEUROG1
chr4	24802739	24986826	CCDC149
chr15	89005684	89027222	MRPS11
chr11	60378209	60459622	LINC00301
chr1	203825731	203844678	SNRPE
chr10	63937794	64033466	RTKN2
chr19	46964748	46979820	PNMAL1
chr9	67012400	67037072	RP11-381O7.3
chr10	125762184	125858206	CHST15
chr20	37204838	37222106	ADIG
chr17	72907176	72924351	USH1G
chr12	86367516	87237681	MGAT4C
chr11	49045504	49064579	TRIM49B
chr15	90621277	90650736	IDH2
chr22	42660759	42676202	OGFRP1
chr11	5167239	5212612	OR52A1
chr10	27682116	27708297	PTCHD3
chr2	240963841	240974906	OR6B2
chr19	1004647	1026117	TMEM259
chr21	40747170	40805454	WRB
chr7	5341421	5470045	TNRC18
chr11	82438053	82449906	FAM181B
chr16	11017748	11041317	DEXI
chr7	57504883	57538252	ZNF716
chr15	34628917	34640378	NOP10
chr1	231149704	231180992	FAM89A
chr5	169775491	170168636	KCNIP1
chr1	151737583	151768892	TDRKH
chr19	21468962	21517227	ZNF708
chr16	71874899	71967913	IST1
chr9	98632983	98781842	ERCC6L2
chr9	140440651	140452007	MRPL41
chr17	77699681	77721021	ENPP7
chr7	137554725	137691813	CREB3L2
chr7	86949541	86979831	TP53TG1
chr4	96078655	96475357	UNC5C
chr11	3234174	3245043	MRGPRG
chr17	73507141	73525820	TSEN54
chr15	93581636	93637433	RGMA
chr2	237097095	237178052	ASB18
chr3	49837640	49856379	UBA7
chr10	75001510	75017451	MRPS16
chr1	53094016	53140355	FAM159A
chr14	68281496	69201935	RAD51B
chr2	209002297	209015892	CRYGB
chr12	123459607	123472456	ARL6IP4
chr8	118801729	119129092	EXT1
chr12	57618110	57633718	SHMT2
chr11	1485687	1527477	MOB2
chr14	100106447	100151906	HHIPL1
chr4	48487269	48501406	ZAR1
chr17	7756064	7770600	CYB5D1
chr5	175482692	175564261	FAM153B
chr21	42534728	42659445	BACE2
chr3	23239511	23638284	UBE2E2
chr15	99633420	99680798	SYNM
chr11	30026288	30043570	KCNA4
chr15	27211429	27783373	GABRG3
chr22	46440358	46455024	PRR34
chr11	7975971	7991973	NLRP10
chr2	164444906	164597522	FIGN
chr19	49239109	49255166	IZUMO1
chr17	28638351	28666077	TMIGD1
chr11	364796	387116	B4GALNT4
chr8	146272764	146286416	C8orf33
chr4	41978713	41993476	DCAF4L1
chr19	7051220	7063651	MBD3L3
chr19	58833385	58858698	ZSCAN22
chr19	48953766	48974367	KCNJ14
chr8	145574091	145588036	FBXL6
chr12	7091351	7183336	C1S
chr17	4687254	4698685	GLTPD2
chr2	202932978	203067585	KIAA2012
chr1	13381646	13395765	PRAMEF8
chr10	90419198	90443571	LIPF
chr11	7841584	7852519	OR5P3
chr13	106113216	106148383	DAOA
chr7	88383682	88971346	ZNF804B
chr11	105916825	105953492	KBTBD3
chr21	47701251	47722665	YBEY
chr8	320931	338174	FAM87A
chr9	45722107	45733274	FAM27A
chr8	1698944	1739738	CLN8
chr12	57605578	57625232	NXPH4
chr2	152684290	152960593	CACNB4
chr19	39781965	39794313	IFNL1
chr14	39612015	39644736	TRAPPC6B
chr15	34389274	34401591	PGBD4
chr17	79518913	79620495	NPLOC4
chr3	161209596	161226730	OTOL1
chr11	64053774	64072503	KCNK4
chr17	80312123	80326652	TEX19
chr20	51583946	52116869	TSHZ2
chr19	39215827	39265544	CAPN12
chr17	74072087	74122657	EXOC7
chr17	66026635	66047958	KPNA2
chr3	101437769	101494406	CEP97
chr15	91421925	91444006	FES
chr14	95994840	96016061	GLRX5
chr14	55875259	55928444	TBPL2
chr3	8770486	8888492	CAV3
chr17	74663633	74712098	MXRA7
chr22	31603225	31681066	LIMK2
chr12	53640035	53653189	MFSD5
chr14	20968696	20984328	RNASE10
chr2	3496132	3528507	ADI1
chr4	184555788	184585378	RWDD4
chr17	4331983	4396503	SPNS3
chr19	7788843	7803792	CLEC4G
chr3	18381879	18492080	SATB1
chr17	47648220	47666189	NXPH3
chr5	149427854	149497935	CSF1R
chr3	184274572	184305197	EPHB3
chr4	75169190	75186024	EPGN
chr21	46649255	46683645	LINC00334
chr21	32247966	32258874	KRTAP11-1
chr2	233716980	233748418	C2orf82
chr16	25698347	26154009	HS3ST4
chr3	42050294	42272381	TRAK1
chr17	79599197	79620779	TSPAN10
chr5	180576943	180587890	OR2V2
chr20	8107824	8954003	PLCB1
chr17	57182312	57237630	SKA2
chr5	33931491	33944023	RXFP3
chr11	123903773	123914717	OR10G7
chr15	23925565	23937450	NDN
chr10	118078940	118144541	CCDC172
chr7	156259890	156438286	LINC01006
chr14	20210587	20221528	OR4Q3
chr11	131235373	132211716	NTM
chr21	38440526	38580413	TTC3
chr8	73444626	73855584	KCNB2
chr17	79786368	79797926	PPP1R27
chr16	2254254	2266951	BRICD5
chr17	74065875	74078622	GALR2
chr2	220187131	220202899	RESP18
chr5	139500521	139513391	IGIP
chr11	76488295	76514198	TSKU
chr15	60634333	60700082	ANXA2
chr14	72394156	73035654	RGS6
chr17	46647875	46662473	HOXB4
chr6	137238402	137251777	SLC35D3
chr1	26182701	26202744	PAQR7
chr9	118911083	119169601	PAPPA
chr8	144496352	144517576	MAFA
chr10	87354312	88131250	GRID1
chr15	83200504	83214315	RPS17
chr1	248716784	248727797	OR2T29
chr6	52691453	52715893	GSTA5
chr1	207186866	207211101	C1orf116
chr14	105934299	105951499	CRIP2
chr21	31738709	31749557	KRTAP13-2
chr22	18716427	18750407	AC008132.15
chr1	226327380	226379431	ACBD3
chr16	9180505	9220497	C16orf72
chr5	41302056	41515730	PLCXD3
chr17	4683580	4694728	VMO1
chr15	102353366	102364350	OR4F15
chr22	50288877	50317106	ALG12
chr1	32711840	32756766	LCK
chr12	132675924	132910935	GALNT9
chr21	46820052	46938634	COL18A1
chr16	57697099	57728975	ADGRG3
chr17	7253442	7265538	TMEM95
chr1	152051620	152066540	TCHHL1
chr3	197671858	197688481	RPL35A
chr1	240926554	241525530	RGS7
chr22	18038139	18078760	SLC25A18
chr4	414604	497945	ZNF721
chr11	93469757	93502915	C11orf54
chr3	134199585	134298859	CEP63
chr20	44308292	44338658	WFDC10B
chr11	126127814	126144039	SRPR
chr17	72926814	72951087	OTOP3
chr22	29658998	29701515	EWSR1
chr15	76011318	76025029	ODF3L1
chr6	26533633	26551482	HMGN4
chr13	24548944	24886212	SPATA13
chr17	42870816	42913184	GJC1
chr13	112716913	112731020	SOX1
chr3	32721637	32820367	CNOT10
chr15	22363478	22374561	RP11-294C11.1
chr14	105881159	105942066	MTA1
chr3	42942223	42965825	ZNF662
chr11	115034938	115380675	CADM1
chr19	53362043	53405946	ZNF320
chr12	14951506	15064520	C12orf60
chr17	79885260	79905288	PYCR1
chr17	7755003	7793556	NAA38
chr17	4397133	4447330	SPNS2
chr19	7736514	7749712	MCEMP1
chr11	919894	1017239	AP2A2
chr2	40319410	40843193	SLC8A1
chr17	3024878	3035875	OR1G1
chr14	37142636	37647071	SLC25A21
chr17	72915370	72935007	OTOP2
chr21	41234243	41306322	PCP4
chr16	8763422	8883432	ABAT
chr17	79665404	79693042	SLC25A10
chr10	12386481	12882545	CAMK1D
chr2	111266389	111339762	RGPD6
chr15	100250902	100278766	LYSMD4
chr22	42389729	42459460	WBP2NL
chr21	41112334	41179023	IGSF5
chr5	172654112	172667360	NKX2-5
chr17	76178398	76208782	AFMID
chr7	74374083	74443803	GATSL1
chr13	114518522	114572046	GAS6
chr4	144493455	144626828	FREM3
chr2	152336850	152596001	NEB
chr14	100998486	101058750	BEGAIN
chr13	93874095	95064655	GPC6
chr5	148926510	149019531	ARHGEF37
chr1	20873932	20886512	FAM43B
chr8	2787875	4857494	CSMD1
chr10	105227561	105243997	CALHM3
chr11	60613413	60628444	PTGDR2
chr6	109411313	109490135	CEP57L1
chr21	38373450	38396959	RIPPLY3
chr9	42363303	42416410	ANKRD20A2
chr12	12808825	12854141	GPR19
chr1	202843085	202863263	RABIF
chr12	108978622	108997096	TMEM119
chr7	71239476	71917136	CALN1
chr22	42470695	42485288	SMDT1
chr3	97700517	97759148	GABRR3
chr19	400438	414139	C2CD4C
chr16	75505949	75534282	CHST6
chr18	14502338	14548584	POTEC
chr19	49491705	49524252	RUVBL2
chr15	90772040	90790315	GDPGP1
chr10	67667276	69460927	CTNNA3
chr19	7928605	7944326	PRR36
chr21	46347729	46364828	LINC01547
chr11	5317244	5328226	OR51B4
chr21	46264500	46298752	PTTG1IP
chr5	176933578	176949470	DDX41
chr11	5872904	5883964	OR52E8
chr12	119767517	119983852	CCDC60
chr2	87224682	87253975	PLGLB1
chr12	51627076	51670146	DAZAP2
chr18	57093172	57369612	CCBE1
chr1	87323132	87385107	15-Sep
chr2	131323402	131346734	TISP43
chr11	7812452	7823520	OR5P2
chr22	17592189	17607257	CECR6
chr8	144713183	144740900	ZNF623
chr1	248732022	248743080	OR2T34
chr11	6002122	6013215	OR52L1
chr1	38174552	38235805	EPHA10
chr17	8651424	8666877	SPDYE4
chr5	68571002	68633636	CCDC125
chr15	73730499	73857355	REC114
chr11	96118153	96245738	JRKL
chr10	63417719	63531524	C10orf107
chr1	89824617	89857020	GBP6
chr9	5876596	6012901	KIAA2026
chr11	7705669	7732968	OVCH2
chr14	74867596	74897805	SYNDIG1L
chr1	38457442	38476278	FHL3
chr11	6018216	6029424	OR56A4
chr12	102585237	102596623	PMCH
chr3	48653192	48664288	TMEM89
chr19	3534152	3549028	C19orf71
chr19	11450360	11470620	CCDC159
chr21	43154529	43192266	RIPK4
chr4	110764358	110798471	LRIT3
chr16	15011659	15050915	NPIPA1
chr1	38417647	38461593	SF3A3
chr4	165870598	165903820	TRIM61
chr16	9847376	10281611	GRIN2A
chr13	28546851	28567791	URAD
chr7	132328553	132418528	FLJ40288
chr5	68851035	68895550	GTF2H2C
chr15	101137739	101196910	ASB7
chr15	78365150	78402251	SH2D7
chr14	105510728	105536782	GPR132
chr21	42728870	42786317	MX2
chr12	132429508	132570005	EP400
chr15	82329119	82343482	MEX3B
chr1	118143556	118175994	FAM46C
chr2	99210773	99229978	COA5
chr1	38469930	38495496	UTP11L
chr21	40541695	40560777	PSMG1
chr22	32067242	32151126	PRR14L
chr16	20415856	20457658	ACSM5
chr1	149808505	149819478	HIST2H2AA3
chr10	124452225	124464338	C10orf120
chr11	94033759	94045887	IZUMO1R
chr22	42944623	42975388	SERHL2
chr21	47058608	47367368	PCBP3
chr15	99506459	99556024	PGPEP1L
chr14	99859083	99952216	SETD3
chr15	51343795	51402473	TNFAIP8L3
chr22	29274580	29458475	ZNRF3
chr5	15495305	15944900	FBXL7
chr22	19999537	20058449	TANGO2
chr1	149779826	149790236	HIST2H3D
chr10	120895279	120930179	SFXN4
chr2	69167364	69185102	GKN2
chr1	32707834	32719457	FAM167B
chr19	3757662	3773573	MRPL54
chr10	31104136	31325866	ZNF438
chr3	128992671	129030029	HMCES
chr3	46200096	46313197	CCR3
chr22	18888541	18906751	DGCR6
chr15	28759757	28783160	GOLGA8G
chr16	32679852	32693053	TP53TG3
chr8	10458859	10574697	RP1L1
chr21	32180016	32190570	KRTAP8-1
chr15	93009884	93049347	C15orf32
chr11	111380510	111412756	C11orf88
chr19	58106253	58129090	ZNF530
chr14	92577466	92593261	NDUFB1
chr5	16062248	16185871	11-Mar
chr15	86297554	86343261	KLHL25
chr3	68048359	68599776	FAM19A1
chr8	125458048	125479391	TRMT12
chr19	43710943	43778682	PSG9
chr2	207035040	207087771	GPR1
chr6	10424488	10440107	LINC00518
chr10	48731874	48832966	PTPN20B
chr1	39952318	39996607	BMP8A
chr17	79840713	79854462	ALYREF
chr17	284769	300730	FAM101B
chr17	54666060	54677951	NOG
chr11	19071002	19087228	MRGPRX2
chr7	48123225	48153330	UPP1
chr15	22377382	22388507	OR4N4
chr19	39754154	39765732	IFNL2
chr11	132279871	133407414	OPCML
chr5	180676417	180693119	TRIM52
chr13	39912029	40182665	LHFP
chr16	66643653	66735610	CMTM4
chr1	25659408	25693852	TMEM50A
chr8	53845991	53858677	NPBWR1
chr2	70999442	71022775	FIGLA
chr11	2284725	2297182	ASCL2
chr12	64840660	64900888	TBK1
chr22	39252455	39273319	CBX6
chr7	20169278	20262027	MACC1
chr16	20457783	20503991	ACSM2A
chr10	17846362	17958178	MRC1L1
chr16	2017038	2037934	TBL3
chr19	39569553	39607133	PAPL
chr22	29464066	29569321	KREMEN1
chr3	49861034	49899007	TRAIP
chr22	29078731	29143410	CHEK2
chr3	138658066	138670982	FOXL2
chr22	21314396	21340649	AIFM3
chr5	143545396	143870249	KCTD16
chr21	40923369	41050064	B3GALT5
chr8	37548269	37562537	ZNF703
chr1	234035679	234465262	SLC35F3
chr4	44170926	44455824	KCTD8
chr22	18588097	18634321	TUBA8
chr18	44549573	44561449	TCEB3C
chr16	15452516	15479904	NPIPA5
chr20	39983606	40000467	EMILIN3
chr11	7501619	7537608	OLFML1
chr6	117068363	117091886	FAM162B
chr8	94736584	94758245	RBM12B
chr3	32988066	33002841	CCR4
chr1	226413850	226502570	LIN9
chr6	38131227	38612924	BTBD9
chr14	105634275	105652660	NUDT14
chr1	173573700	173644001	ANKRD45
chr3	119416869	119490949	MAATS1
chr2	133169147	133409132	GPR39
chr21	42671139	42734358	FAM3B
chr19	23253012	23335021	ZNF730
chr1	157958063	158075052	KIRREL
chr1	156490197	156547396	IQGAP3
chr22	41824496	41848027	TOB2
chr3	38584548	38696164	SCN5A
chr5	149670906	149723870	ARSI
chr1	16325731	16340302	C1orf64
chr16	16406301	16449447	AC138969.4
chr2	20091404	20106747	TTC32
chr11	56944221	56964191	LRRC55
chr17	7615672	7742062	DNAH2
chr16	22172618	22208075	SDR42E2
chr12	123863320	123898905	SETD8
chr3	19184946	19582138	KCNH8
chr22	31455091	31505743	SMTN
chr16	2054927	2075756	NPW
chr3	20016453	20058822	PP2D1
chr17	40942165	40955722	COA3
chr1	76535404	77105286	ST6GALNAC3
